,data,rate,genre,DCT,NRG
894,[-1111  -760 -2088 ...  -683 -1454 -2212],22050,reggae,"[ 39926.         -18492.72992235 -38582.75467254  31684.56265316
  -2118.55473535  -2182.13152674   2180.86493823    269.72411757
  -5166.55473535  -5724.76465869]",
895,[ 933  954 1709 ...  927 1047 -791],22050,reggae,"[ 50528.         -10672.38139495 -10267.21188508   7168.89363104
  -5594.31884044   2412.64833741   2836.40795849  -4519.3406357
   4091.68115956   -484.59022488]",
896,[-6178 -6837 -7089 ... -1620  -978 -1016],22050,reggae,"[-1.44316000e+05  6.79485016e+03 -1.17205786e+03  2.78646217e+03
  1.48078285e+03  9.89949494e+02  1.48342049e+02  5.51631207e+02
  1.53782846e+02  9.98144877e+01]",
897,[-1056 -1313 -3327 ... -5428 -4738 -4177],22050,reggae,"[-40598.          -6510.54705585   7546.11563371  15976.09637454
   -962.63694774  -4014.95230358  -2278.52339087   -109.54932021
   -678.63694774   -164.16032223]",
898,[5927 6564 7028 ... 1996 3062 6468],22050,reggae,"[107590.          37763.62059443 -49856.12249043  27853.62648331
 -13530.71598841   1452.39732856   4973.73855559  -5857.25867692
   2084.28401159  -1369.97230638]",
899,[-1102 -1200 -4595 ...   222 -2628 -4766],22050,reggae,"[-44186.          -2692.34207153    546.28458145  14996.89429276
  10034.81474208  -4642.86312527  -4209.95168097  -4751.47565152
   -907.18525792   -466.71926751]",
900,[-1096 -1799 -1781 ... -2758   946  4250],22050,rock,"[-35740.           -486.4940604    4625.62593727   2382.10895922
  -1435.3331823    1357.64501988    579.74967744   1045.02972416
    699.6668177     246.72517342]",
901,[11875 21282 20701 ...  1421  1826  1868],22050,rock,"[274622.          64167.56730745 -32657.72779409 -12313.95402294
 -28318.36393321  -5052.98505836  -9545.41671836 -12617.95719902
  -5229.36393321  -3000.05504752]",
902,[ -2684  -3777  -2936 ...  -6283 -10318  -5117],22050,rock,"[-7.94960000e+04  7.93804518e+03  7.64221525e+03 -9.84091557e+03
  1.13946237e+03  5.06854141e+03  2.22329734e+03  4.69487387e+01
  2.04246237e+03  6.56447565e+02]",
903,[-3094 -4905 -4294 ...   891  -323 -2009],22050,rock,"[-100246.           13023.24851922   -3024.26606783    2574.16257016
    1693.31838734    3896.15836434    1592.84015236    2439.70050135
    2016.31838734     708.87695181]",
904,[ 407 2458 1907 ... 4428 5801 5985],22050,rock,"[27854.         -1364.47483661  1106.49022122  1229.02625289
 -3402.51425532 -8761.0530189    812.6526874  -5778.21733299
  1280.48574468   261.20364228]",
905,[ 1844  3008  3333 ... -8182 -5132 -1931],22050,rock,"[ 8.29320000e+04 -1.05200145e+04 -9.83836289e+03 -6.40686077e+02
 -1.30248986e+03 -1.69705627e+01 -1.01765205e+03 -1.32512744e+03
 -1.18848986e+03 -4.79776592e+02]",
906,[3672 5951 5457 ... 4304 3149 -464],22050,rock,"[106178.           1407.02431317  -9363.86457186   -551.77240265
  -3328.63101654  -2374.46457122  -3240.01933325  -2610.04577678
  -2527.63101654   -761.55028786]",
907,[3302 4994 3983 ...   -8  272 1043],22050,rock,"[68650.          9268.03467653 -4183.24198271  1104.56240108
 -3243.54897721 -1585.33340342 -3013.85658486 -2371.62507224
 -2478.54897721  -673.80832099]",
908,[ -9100 -12639  -7634 ...    489  -2094  -2393],22050,rock,"[-22516.         -94341.48606113 -11181.23298682   7411.19344639
   6485.35914739   2661.54992439   5467.95701286  10862.47534476
   5958.35914739   2257.19756815]",
909,[ -879 -1270  -973 ... -1085 -1442 -1640],22050,rock,"[-12966.          -4605.27355321    260.39885581    336.33702054
    594.93998005    479.41839764    641.97931111    617.20002269
    587.93998005    221.77700662]",
910,[-2461 -2989 -1841 ...  5478  4676  3698],22050,rock,"[-23292.         -12823.69154122  -2191.67421606  -1566.65755767
   -184.4632722    1612.20346111   2614.74073871    181.89505433
   1416.5367278     857.44594107]",
911,[-2575 -5370 -3699 ... -1514 -2144 -2181],22050,rock,"[ 13684.         -43345.33936463  -6159.72407315  -5975.64527127
  14434.12957069   9198.04500967   2425.62349564   3132.80359484
    932.12957069    541.83816142]",
912,[-199  472 1530 ... -230 -648 -935],22050,rock,"[ 13678.             38.96041962   2492.70071023 -14308.10977122
    209.84789073   1565.53441355   1206.73450651  -1455.61195996
    440.84789073    313.05380099]",
913,[ 2159  3289  2788 ... -1242 -1492 -1413],22050,rock,"[53136.          1996.7122282  -1738.55859162 -1878.56918307
  -165.53362218 -1677.25728497 -1976.11715834 -1359.49531352
 -1388.53362218  -608.01200211]",
914,[ -558  -953  -928 ... 13639 14345 13662],22050,rock,"[-1.73260000e+04 -1.03632731e+02  1.49728461e+03  5.76501532e+02
  8.37886039e+00  1.07338809e+03  3.75983768e+02  3.15611429e+02
  3.11378860e+02  1.36834451e+02]",
915,[ 377  755  809 ... 1034 1023  863],22050,rock,"[12598.          1138.44299636 -2336.39171646  -150.45545887
   440.30997668 -2278.29804898    88.53670002   -48.75081792
  -178.69002332  -110.19100097]",
916,[ 7500  8259  3132 ...  6427 11789  9568],22050,rock,"[55194.         20734.51800349 25385.89166341 19749.61832958
 -4286.8178477  -7191.27596467 -7130.01503882  -914.84059434
 -4518.8178477  -1668.12040506]",
917,[ -477 -1982  -757 ...  5193  5758  1429],22050,rock,"[-50850.          24556.1212686   -4663.83486941 -12928.68667079
   8196.55784097    832.97178824   8184.23144289   1357.90156082
  -1233.44215903    577.07933738]",
918,[-2168 -2797   245 ... -3986 -5169 -5832],22050,rock,"[  -586.          -6670.75143239 -19140.66423061  -2537.59797048
   -482.1661711    6232.43916938  -4506.14666995   5700.63287724
   5470.8338289     125.33421882]",
919,[-3196 -4469 -2571 ...  1802   860  2818],22050,rock,"[-3.08820000e+04 -2.11147310e+04 -1.38391895e+03  1.07849941e+03
 -2.50251014e+03  5.78554768e+03  1.47760399e+01  2.10434433e+03
  4.99348986e+03  7.50929854e+02]",
920,[ 6902 11856 12020 ...  1562  1539   412],22050,rock,"[236774.          -5798.37149666 -16210.04707848 -20592.63584159
   -816.0830525    -914.99617486  -6764.08446972  -6660.39280823
  -4253.0830525   -1624.2465091 ]",
921,[2137 3129 2925 ... 3513 6570 4642],22050,rock,"[ 79164.         -10488.02996625  -7926.07460875   4711.21256542
  -3121.91202947   -475.17575696   -411.46846364  -2190.77093028
   -958.91202947   -755.76075686]",
922,[2734 3896 2153 ... 6792 5407 5024],22050,rock,"[ 1.74248000e+05 -8.62946476e+04  4.43430839e+04 -2.38006192e+04
  4.96966015e+03  1.59325300e+04 -1.44190056e+04 -3.14338992e+03
 -2.85433985e+03 -1.29169201e+02]",
923,[-1640 -1629  1505 ...  2303  2164  1446],22050,rock,"[  8270.         -10670.57768083 -11836.66820453   9118.90350115
  -7251.08451877 -15849.09139352  10220.29798078   9488.64723876
   -546.08451877    405.58164729]",
924,[ -3024  -6566  -9069 ...  -4773 -10072 -12382],22050,rock,"[ 86116.         -87945.43868841 -68376.88464774  73158.80588239
  18258.82755155   5897.2705551  -10271.12924024   -971.07213298
   2500.82755155   1109.52903448]",
925,[ 1158  1749  -157 ... -8802 -5517 -3838],22050,rock,"[ 7698.         -2658.41627476 19661.39105534 -8019.61444552
   -96.50731095  3217.3358544   1247.74467295 -8257.3518036
 -1305.50731095   159.65038965]",
926,[1720 2869 3127 ... 3341 5299 5896],22050,rock,"[ 67624.          -3759.63726607 -11338.51543616   4248.47242405
  -7200.78030022   2814.28498912  -2341.72430145   -199.95985167
  -1897.78030022    -72.15086591]",
927,[  -24 -1314  -509 ... -2356 -3277 -4570],22050,rock,"[-10974.           -780.76676529   1200.56991052    826.72972542
  -1256.4016129    1678.67149854   4535.14298451   3806.58597526
  -1744.4016129     731.16101668]",
928,[-2990 -2083 -1569 ...  4120  2931  2423],22050,rock,"[-1.11736000e+05  4.71842061e+04 -9.02716242e+03 -1.77359964e+04
  9.71000513e+03 -6.06980461e+03  4.64185934e+02 -2.57623478e+00
 -1.61994868e+02 -2.06042079e+02]",
929,[12572 11074 10137 ... -9937 -3877 -6122],22050,rock,"[115810.          54510.23034736  16352.41031965  -3446.14445815
  -2588.15860055    561.44278426   5708.60462265   -861.35672831
    311.84139945    833.99786473]",
930,[-1223   554   266 ...  4021  3843  3851],22050,rock,"[ 30478.         -17961.40317483  -2555.57504693  -1696.13395214
  -2561.50996346     38.18376618  -2870.10212005  -4005.40177901
   -725.50996346    -77.03373372]",
931,[ 1662  -888 -2584 ...  4654  3979  2224],22050,rock,"[-55118.          35624.26807706 -20983.6016841   23428.40209539
  10250.13166314  -2108.5924215     198.35665586   2550.98358831
   -140.86833686    270.68424886]",
932,[  1604    553   1996 ... -10394 -10866 -11440],22050,rock,"[ 95130.         -33260.36843181 -12387.65605559   8325.82815732
   4690.95561511   1729.58318678  -5939.48040223   7002.93543179
   4230.95561511  -2075.98280649]",
933,[4424 2803  538 ... 4636 6710 8197],22050,rock,"[-20614.          25410.16069513  26329.52703555   4849.14384378
    349.34441854  -1163.89776183    377.06244076    883.40421073
    -58.65558146    153.44846248]",
934,[ 2597  1944  1288 ...  5913  2159 -1564],22050,rock,"[ 3.77580000e+04 -5.39177892e+03  1.07656400e+04  8.84991420e+02
  1.00926119e+03 -1.08894444e+02  1.40147764e+03 -1.15172419e+02
 -9.73880703e+00 -7.59735231e+02]",
935,[-3814 -4189 -4034 ... -7683 -8389 -8409],22050,rock,"[-44388.         -24592.65428392   5965.95459501   2517.34222635
  -1256.33628792    840.04285605   1371.31716617   -371.70573453
    842.66371208   -309.0084694 ]",
936,[10502  7461  8725 ...  7074  6657 11536],22050,rock,"[-32670.         111101.92461088  14870.70980148 -10084.5227389
   3909.11320249  -7697.56442      2632.10847046  11328.60932275
   2354.11320249   8477.79285538]",
937,[-3354 -2121  -170 ... -3396 -2713 -2085],22050,rock,"[  5504.         -24083.73276496   2364.27021613 -15689.75639887
  -5831.30285924   8621.04587623  -5531.02443903   2242.79812915
    511.69714076   -494.21129266]",
938,[10986  5353  2727 ...  2066  5361  4801],22050,rock,"[72374.         24177.13385892 17743.25757838 21944.47832241
 -4889.61712778 18298.50928355  6129.21002309  4301.00322198
   473.38287222 -8430.11914563]",
939,[-3817 -2896  -165 ... -7444 -7740 -6126],22050,rock,"[ 55728.         -34553.6754616  -42856.75798441  11411.62072173
  -9221.33182299  11786.05582882  -5215.85228565    837.29014247
   1864.66817701   -503.00876268]",
940,[1923 1414 2028 ... 1730 3892 2538],22050,rock,"[ 71054.         -25952.61402411  11923.42405454  -4658.05887622
  -3419.31336234   5129.35259073   3271.00730901  -2126.57469532
    -91.31336234   2281.46551286]",
941,[  4753  -2466 -11409 ...  -3642   -854   2973],22050,rock,"[-90758.         -48511.06148883  96584.76918177  54560.54999336
   2884.65467525  -6464.37019361   2143.51396178   2252.37740001
   1238.65467525   -489.36867198]",
942,[-17284 -16194  -9700 ...   1520   2644   3307],22050,rock,"[-199708.          -42534.930203    -12867.60284476  -24474.69779747
   -3739.75636147    -605.2834047      953.2691275    12561.8987992
   -3520.75636147    8619.50293848]",
943,[-1782 -2476 -3951 ...  3595  3314  2942],22050,rock,"[-102068.           20558.5924258    13070.00427754   -1031.45392428
    2537.20738426   -1097.4297244     1590.18495308    -968.20995518
    -998.79261574    -421.20986996]",
944,[-2979 -3335 -3173 ...  4980  5107  4884],22050,rock,"[-3.78960000e+04 -1.22817860e+04 -3.20982600e+03  1.76603662e+03
  1.84443724e+03  2.22880057e+03 -9.48091274e+02  3.37065440e+02
  3.42437241e+02 -1.27712625e+01]",
945,[3412 3035 1602 ...  554  483  582],22050,rock,"[26662.          6026.0065532  11648.84607128 10534.79329142
 -5709.23278929  -909.33932061  -287.02823481  -194.01480087
  -395.23278929    81.15161725]",
946,[  163   -50  -299 ...  2208 -2782 -1601],22050,rock,"[-2026.           446.18636358 -1350.01073634  5076.10860184
 -2127.48483847  1446.74047431  -784.40806458   317.63641582
  -164.48483847   187.024861  ]",
947,[-3394 -2741  2896 ...  4323  5906  6445],22050,rock,"[ 41032.           2503.04319059 -54240.8801971  -29518.51820068
  21683.39645569   2121.32034356   2847.37079488  -9217.78443119
  11372.39645569   5841.1187458 ]",
948,[6816 5727 3863 ... -152 1028  463],22050,rock,"[69310.         13068.93456053 16578.4575088   4168.41178325
  2927.9639188  -1791.80858353   740.83171437  -954.62829789
    92.9639188   -106.90870316]",
949,[  647   700   728 ... -4279 -2710 -1901],22050,rock,"[16758.         -1962.80669115   383.21686826  -139.9643798
  -145.48529157   -43.84062043  -152.19997332    66.41002883
    60.51470843  -132.95703682]",
950,[4730 6975 6496 ... 3016 2298 1430],22050,rock,"[ 1.73602000e+05 -3.36562291e+04  7.65340551e+03 -6.71417144e+03
 -4.79211805e+03 -1.29683384e+03 -1.72377887e+02 -4.24223611e+02
 -7.44811805e+03 -1.06223980e+03]",
951,[ -954 -3442 -6908 ... -1110  1292  3621],22050,rock,"[-122426.           25308.97382199   12825.60621722    3844.30242664
    4848.90875078   15532.30755554    -442.97873637   -8285.38292591
    5331.90875078   -9455.66415971]",
952,[ 215  -80 2626 ... 2946 2468 1527],22050,rock,"[ 41720.           4646.34553548 -16094.03020143 -31219.8074115
  20390.40301307   1439.6694065    3540.97400097   -444.60384317
    465.40301307   1833.07876978]",
953,[ 5367  6496  5888 ... -7853  1163 10721],22050,rock,"[ 73284.          14050.49739128  20591.79872461 -10140.11429564
  -7260.20319936   -214.96046148  -1754.83198202   1961.03104799
  -4792.20319936   1592.39893173]",
954,[-1251  -597  -736 ...    62   284   543],22050,rock,"[ -3422.         -11139.41787192   2426.72001566   2481.12698478
  -1483.5572809   -4102.63354444    245.92674845  -1396.79025801
   1662.4427191   -1523.30671081]",
955,[ 715  550   26 ... 1598  714  801],22050,rock,"[ 7396.          -725.81156318  3198.50976268   546.65042977
   928.49031657   118.79393924  1196.07704519 -1694.593961
  -644.50968343   448.34159937]",
956,[-2242 -1802   -44 ... -2320 -5747 -7325],22050,rock,"[-5.19980000e+04  1.76191591e+04 -7.41099923e+03 -2.88603785e+03
 -9.14925097e+03 -4.10121933e+01  4.92234043e+03 -1.09298808e+03
  2.76974903e+03 -1.63348093e+02]",
957,[-3600 -2492 -2404 ... -6333 -8837 -6177],22050,rock,"[-56598.           2124.34634402  -3824.858585    -4627.65508607
   2255.01891375  -2634.6798667   -3202.43373152   -120.65994867
   -615.98108625    817.3213516 ]",
958,[-4748 -4380 -3777 ...  -735 -1075  -945],22050,rock,"[-86026.           4669.13846573  -2239.3839518  -11551.45293614
   1910.38388539   2332.03816435    148.49079575   2601.15533301
  -1391.61611461  -4405.25368005]",
959,[ 5664  5464  5252 ...  -198  -818 -1812],22050,rock,"[ 8.72120000e+04  1.50367536e+04 -3.12563309e+03  2.97284141e+02
  4.91386991e+02  1.38592929e+02  1.51441996e+03 -8.95212648e+02
 -2.94613009e+02  1.22076534e+01]",
960,[3055 1225 1334 ... 5085 4919 3476],22050,rock,"[ 6856.         16676.45584619 -2768.44802756 14414.12477324
 -5057.02303254  1134.19927702  2408.10828634  5114.35246399
 -1195.02303254  2313.50779243]",
961,[-5449 -5257 -4927 ...   188   -34   -70],22050,rock,"[-6.83720000e+04 -2.29926364e+04  4.10425043e+03 -1.70050069e+03
  3.34589803e+01 -2.26274170e+02  3.60039460e+02 -6.14881125e+01
 -1.00541020e+02 -1.51431342e+01]",
962,[2052 1960 1902 ... 2037 2286 1771],22050,rock,"[38186.           795.64881787   -50.08138749   339.77088786
   645.66489832  -482.24682477  -391.07781147  2089.06986108
 -1902.33510168   472.98395101]",
963,[371 169 -27 ...  26  -4  64],22050,rock,"[-7.92400000e+03  6.11570986e+03  7.93795769e+02  5.80653019e+02
  1.81005025e+02  1.64048773e+02  9.36657756e+01  7.92504760e+01
  1.80050250e+01  1.53474059e+00]",
964,[ -19  443  966 ... 6470 4453 3008],22050,rock,"[ 1.95460000e+04 -1.71310817e+02 -8.83864123e+03 -1.27996792e+03
 -1.28469076e+03  1.62775981e+03  6.22756928e+02 -1.72403809e+03
  1.82309244e+02  8.68336330e+00]",
965,[-2131 -3233 -2247 ...  3663  4156  5129],22050,rock,"[  6660.         -41014.02194116  23074.44060967 -24424.78563783
  18232.87012403  -1931.8157262    2402.92333432    191.91780611
   2432.87012403    323.3671473 ]",
966,[ -873 -1678 -1841 ...  5710  4700  3736],22050,rock,"[-29034.          -2555.48458845   3935.71028466   2500.57762641
   1420.83546825    202.23253942    781.60703374    896.95957737
    517.83546825    132.83662542]",
967,[-1384 -2353 -1736 ... -3767 -1958 -2339],22050,rock,"[-21434.          -4899.20427811  -5048.56701336    794.87815412
   3921.20766429   1466.53946418    959.48742131   1389.63196854
   1188.20766429    241.41489899]",
968,[-1339  -396   587 ... -3129 -2625 -1164],22050,rock,"[-7734.           862.63659792 -2420.7347675  -5128.79144374
 -3929.11100308   411.53614665 -1837.82158694  -340.54299831
  1757.88899692   488.2160309 ]",
969,[-1236 -1549  -778 ...   248   719   944],22050,rock,"[-23692.           1650.61073583   -818.17569859  -6246.28240673
   4391.18327244  -1586.74761698   1846.98633623    673.08239131
   1087.18327244    266.03080383]",
970,[  300  -183 -1023 ...   819  -484  -860],22050,rock,"[-59524.          34116.32075427  -5968.4190389    5153.10926469
     94.93111629    526.0874452    -163.65871838   -276.12876007
   -153.06888371   -187.85102057]",
971,[3255 6051 2396 ... 2177 3721 4050],22050,rock,"[-37526.          68318.33766125  -9794.82608665   9514.42035646
   -305.44345224  -7830.50049486 -12023.21221356  -4458.28083618
  -1237.44345224   -438.64389809]",
972,[  617  1080  1131 ... -2331 -1726  -391],22050,rock,"[32466.         -7365.64865817  -739.00479749 -1455.58000537
   560.72638455  -550.12907576  -935.14539473  -513.33145892
  -272.27361545    89.13756585]",
973,[ -734 -2983 -5390 ...   880   -69 -1948],22050,rock,"[-49826.          -4455.53546242  -3828.62736762  21772.04397205
   5221.49251598   4877.62257662   -933.60456292  -1487.60856143
   -845.50748402    179.03572293]",
974,[-3236 -2939  -343 ...  2453  3239  2091],22050,rock,"[-18482.          -4703.15067894 -20938.55120544   2509.2428144
   1271.23680111 -12585.08649156   9163.62828891   3204.99635899
     97.23680111   1300.59237596]",
